num	safe_title	img	alt	link	news	year	month	day
3058	Tall Structures	tall_structures.png	Briefly set a new record for tallest human-made structure by getting my knit sweater snagged on the skydiving plane door as I jumped and not noticing until I'd landed.			2025	3	3
3059	Water Damage	water_damage.png	Your homeowner's insurance might cover it, but be sure to check the subductible.			2025	3	5
3060	Omniroll	omniroll.png	It seems wrong that Fruit by the Foot is only sold by weight or by number of rolls.			2025	3	7
3061	Water Balloons	water_balloons.png	Update: The physics department has recruited an astronomer who studies meteor fireballs.			2025	3	10
3062	Off By One	off_by_one.png	It does come at the small cost of a LOT more off-by-40-or-50 errors.			2025	3	12
3063	Planet Definitions	planet_definitions.png	Under the 'has cleared its orbital neighborhood' and 'fuses hydrogen into helium' definitions, thanks to human activities Earth technically no longer qualifies as a planet but DOES count as a star.			2025	3	14
3064	Lungfish	lungfish.png	I know having so many base pairs makes rebasing complicated, but you're in Bilateria, so shouldn't you at LEAST be better at using git head?			2025	3	17
3065	Square Units	square_units.png	The biggest I've seen in a published source in the wild is an 80-fold error in a reported distance, which I think came from a series of at least three unit conversions and area/length misinterpretations.			2025	3	19
3066	Cosmic Distance Calibration	cosmic_distance_calibration.png	This is the biggest breakthrough since astronomers noticed that the little crosshairs around red giant stars starting to burn helium are all the same size.			2025	3	21
3067	SawStart	sawstart.png	Unfortunately, SawStart is one-use-only. Once started, the blade cannot be stopped, and must be replaced with a fresh blade while the running one is carefully disposed of.			2025	3	24
3068	Rock Identification	rock_identification.png	'Is it worth anything?' 'I dunno, is the answer to that question worth another $5?'			2025	3	26
3069	Terror Bird	terror_bird.png	There has long been debate about Big Bird's species, with some experts claiming he was a canary, but recent genetic analysis places him firmly in Cariamiformes.			2025	3	28
3070	Orogeny	orogeny.png	Most properties can only boast INDOOR heated floors.			2025	3	31
3071	Decay Chain	decay_chain.png	If you have an old phone in a drawer, and you listen very carefully, you can occasionally hear the occasional tap of an emitted SIM card hitting the side of the drawer as the phone transmutes to a lower-end model.			2025	4	2
3072	Stargazing 4	stargazing_4.png	We haven't actually seen a star fall in since we invented telescopes, but I have a list of ones I'm really hoping are next.			2025	4	4
3073	Tariffs	tariffs.png	[later] I don't get why our pizza slices have such terrible reviews; the geotextile-infused sauce gives the toppings incredible slope stability!			2025	4	7
3074	Push Notifications	push_notifications.png	NOTIFICATION: Now dismissing a head of the Notification Hydra… NOTIFICATION: Success! You have dismissed a head of the Notification Hydra!		Today's comic was created with <a href="http://github.com/cotrone">Kevin Cotrone</a>, <a href="https://chromakode.com">Max Goodhart</a>, <a href="https://www.instagram.com/fading_interest/">Patrick</a>, <a href="https://github.com/benley">Benjamin Staffin</a>, <a href="http://burningcandle.io/">Conor Stokes</a>, and <a href="https://github.com/ayust">Amber</a>.	2025	4	9
3075	Anachronym Challenge	anachronym_challenge.png	I have to pay with paper money.			2025	4	11
3076	The Roads Both Taken	the_roads_both_taken.png	When you worry that you're missing out on something by not making both choices simultaneously by quantum superposition, that's called phomo.			2025	4	14
3077	de Sitter	de_sitter.png	Our anti-de Sitter club is small at the moment, but I've started corresponding with the conformal field theory people.			2025	4	16
3078	Anchor Bolts	anchor_bolts.png	The biggest expense was installing the mantle ducts to keep the carbonate-silicate cycle operating.			2025	4	18
3079	Air Fact	air_fact.png	'Wow, that must be why you swallow so many of them per year!' 'No, that's spiders. You swallow WAY more ants.'			2025	4	21
3080	Tennis Balls	tennis_balls.png	After initial tests created a series of large holes in the wall of the lab, the higher-power Scanning Tunneling Tennis Ball Microscope project was quickly shut down.			2025	4	23
3081	PhD Timeline	phd_timeline.png	Rümeysa Öztürk was grabbed off the street in my town one month ago.	https://www.youtube.com/watch?v=JyypeEEOklM		2025	4	25
3082	Chess Position	chess_position.png	It's important to learn the moves that take you into the vortex, but it's best not to study vortex itself too closely. Even grandmasters who have built up a tolerance lose the ability to play for a few hours after studying it.			2025	4	28
3083	Jupiter Core	jupiter_core.png	Juno mission data suggests that Jupiter actually contains Matryoshka doll-style nested copies of every other planet in the Solar System.			2025	4	30
3084	Unstoppable Force and Immovable Object	unstoppable_force_and_immovable_object.png	Unstoppable force-carrying particles can't interact with immovable matter by definition.			2025	5	2
3085	About 20 Pounds	about_20_pounds.png	In addition to gravity, burritos interact through the strong, weak, and electromagnetic forces, which is believed to be a major contributor to their popularity.			2025	5	5
3086	Globe Safety	globe_safety.png	Frankly, given their extreme gravitational fields and general instability, even 12-inch globes should probably be banned.			2025	5	7
3087	Pascal's Law	pascals_law.png	Reductio ad absurdum fails when reality is absurd.			2025	5	9
3088	Deposition	deposition.png	P.S. If you have time travel, come to my birthday party Saturday!			2025	5	12
3089	Modern	modern.png	Scholars are still debating whether the current period is post-postmodern or neo-contemporary.			2025	5	14
3090	Sail Physics	sail_physics.png	Turning in other directions can be accomplished by using a magnetized centerboard and ocean currents, since a current flowing through a magnetic field induces a Laplace force.			2025	5	16
3091	Renormalization	renormalization.png	Applying renormalization to bullies successfully transformed Pete & Pete's Endless Mike into Finite Mike.			2025	5	19
3092	Baker's Units	bakers_units.png	169 is a baker's gross.			2025	5	21
3093	Drafting	drafting.png	A 5% efficiency gain at the cost of a 99% efficiency loss			2025	5	23
3094	Mass Spec	mass_spec.png	Patients at least found it to be an improvement over Millikan's incredibly messy and unpleasant oil drop suspension procedure.			2025	5	26
3095	Archaea	archaea.png	Under the two-domain system, anyone who punches you is technically an Archaean pathogen.			2025	5	28
3096	Check Engine	check_engine.png	They say it's probably safe to keep orbiting for a while, but if it stays on or starts flashing we might have to call someone.			2025	5	30
3097	Bridge Types	bridge_types.png	Pontoon bridges are just linear open-sided waterbeds.			2025	6	2
3098	Trojan Horse	trojan_horse.png	Ultimately, history would imperfectly record the story of the Foal of Troy.			2025	6	4
