num	safe_title	img	alt	link	news	year	month	day
1540	Hemingway	hemingway.png	Instead of bobcat, package contained chair.			2015	6	19
1541	Voice	voice.png	Anyway, we should totally go watch a video story or put some food in our normal mouths!			2015	6	22
1542	Scheduling Conflict	scheduling_conflict.png	Neither a spokesperson for the organization nor the current world champion could be reached for comment.			2015	6	24
1543	Team Effort	team_effort.png	Given the role they play in every process in my body, really, they deserve this award more than me. Just gotta figure out how to give it to them. Maybe I can cut it into pieces to make it easier to swallow ...			2015	6	26
1544	Margaret	margaret.png	Otherwise known as Margaret the Destroyer, I will bring pain to the the Great One. Then again, maybe I won't.			2015	6	29
1545	Strengths and Weaknesses	strengths_and_weaknesses.png	Do you need me to do a quicksort on the whiteboard or produce a generation of offspring or something? It might take me a bit, but I can do it.			2015	7	1
1546	Tamagotchi Hive	tamagotchi_hive.png	The Singularity happened, but not to us.			2015	7	3
1547	Solar System Questions	solar_system_questions.png	My country's World Cup win was exciting and all, but c'mon, what if the players wore nylon wings and COULD LITERALLY FLY?			2015	7	6
1548	90s Kid	90s_kid.png	We remember Rugrats, and think of them every time our kids look at us through their baby gates.			2015	7	8
1549	xkcd Phone 3	xkcd_phone_3.png	If you're not completely satisfied with the phone after 30 days, we will return you to your home at no cost.			2015	7	10
1550	Episode VII	episode_vii.png	The Lord of the Rings sequel, set years after the Ring hubbub has died down, is just Samwise discreetly creeping back to Bag End to finish dropping the eaves.			2015	7	13
1551	Pluto	pluto.png	After decades of increasingly confused arguing, Pluto is reclassified as a "dwarf Pluto."	https://www.nasa.gov/feature/new-horizons-spacecraft-displays-pluto-s-big-heart-0		2015	7	14
1552	Rulebook	rulebook.png	It's definitely an intentional foul, but we've decided it's worth it.			2015	7	17
1553	Public Key	public_key.png	I guess I should be signing stuff, but I've never been sure what to sign. Maybe if I post my private key, I can crowdsource my decisions about what to sign.			2015	7	20
1554	Spice Girls	spice_girls.png	The Earth's five major mass extinctions were the Posh Extinction, the Sporty Extinction, the Scary Extinction, the Ginger Extinction, and the Baby Extinction.			2015	7	22
1555	Exoplanet Names 2	exoplanet_names_2.png	I'm going to drive this Netherlands joke so far into the ground they'll have to build levees around it to keep the sea out.			2015	7	24
1556	The Sky	the_sky.png	The other half has some cool shipwrecks, rocks, and snakes, but if you move those out of the way, it also has more sky.			2015	7	27
1557	Ozymandias	ozymandias.png	And on the pedestal these words appear: "And on the pedestal these words appear: "And on the pedestal these words appear: "And ...			2015	7	29
1558	Vet	vet.png	It's probably for the best. Since Roombas are native to North America, it's illegal for Americans to keep them in their houses under the Migratory Bird Treaty Act.			2015	7	31
1559	Driving	driving.png	Sadly, it probably won't even have enough gas to make it to the first border crossing.			2015	8	3
1560	Bubblegum	bubblegum.png	I came here to chew bubblegum and say no more than eighteen words ... and I'm all out of			2015	8	5
1561	Water Phase Diagram	water_phase_diagram.png	Vanilla Ice was produced in small quantities for years, but it wasn't until the 90s that experimenters collaborated to produce a sample that could survive at room temperature for several months. 			2015	8	7
1562	I in Team	i_in_team.png	There's no "I" in "VOWELS".			2015	8	10
1563	Synonym Movies	synonym_movies.png	Fans eagerly await 2015's 'Space Fights: Power Gets Up', although most think 1999's 'Space Fights: The Scary Ghost' didn't live up to the hype.			2015	8	12
1564	Every Seven Seconds	every_seven_seconds.png	Every few months, I think about sex every seven seconds and how weird and implausible it would be.			2015	8	14
1565	Back Seat	back_seat.png	Hang on, let me scare the live raccoon over to the same side as the dead one.			2015	8	17
1566	Board Game	board_game.png	Yes, it took a lot of work to make the cards and pieces, but it's worth it--the players are way more thorough than the tax prep people ever were.			2015	8	19
1567	Kitchen Tips	kitchen_tips.png	Household tip: Tired of buying so much toilet paper? Try unspooling the paper from the roll before using it. A single roll can last for multiple days that way, and it's much easier on your plumbing.			2015	8	21
1568	Synonym Movies 2	synonym_movies_2.png	There's also the TV show based on the hit Hot and Cold Music books: Fun With Chairs, Royal Rumble, Knife Blizzard, Breakfast for Birds, and Samba Serpents.			2015	8	24
1569	Magic Tree	magic_tree.png	Since people rarely try to cut down cell phone towers, after millions of years, as cell phone towers have gotten more treelike, trees have started growing fake cell phone tower attachments and shiny gray bark to protect themselves. This is a standard textbook example of convergent evolution.			2015	8	26
1570	Engineer Syllogism	engineer_syllogism.png	The less common, even worse outcome: "3: [everyone in the financial system] WOW, where did all my money just go?"			2015	8	28
1571	Car Model Names	car_model_names.png	CLIMAX is good, but SEXCLIMAX is even better.			2015	8	31
1572	xkcd Survey	xkcd_survey.png	The xkcd Survey: Big Data for a Big Planet	https://goo.gl/forms/pj0OhX6wfO		2015	9	1
1573	Cyberintelligence	cyberintelligence.png	We had gathered that raw information, but had yet to put it all together.			2015	9	4
1574	Trouble for Science	trouble_for_science.png	Careful mathematical analysis demonstrates small-scale irregularities in Gaussian distribution			2015	9	7
1575	Footprints	footprints.png	"There's one set of foot-p's cause I was totes carrying you, bro!" said Jesus seconds before I punched him.			2015	9	9
1576	I Could Care Less	i_could_care_less.png	I literally could care less.			2015	9	11
1577	Advent	advent.png	The few dozen doors that have little Christmas trees on them are a nice touch.			2015	9	14
1578	Squirrelphone	squirrelphone.png	After a while, the squirrel starts making that beeping noise and doesn't stop until it hops back up onto the stump.			2015	9	16
1579	Tech Loops	tech_loops.png	And when I think about it, a lot of "things I want to do" are just learning about and discussing new tools for tinkering with the chain.			2015	9	18
1580	Travel Ghost	travel_ghosts.png	And a different ghost has replaced me in the bedroom.			2015	9	21
1581	Birthday	birthday.png	I guess I need to apologize to my parents, friends, and the staff at Chuck E. Cheese's for all the times I called the cops on them.			2015	9	23
1582	Picture a Grassy Field	picture_a_grassy_field.png	Wait, I can fix this. Picture another field. In the middle sits the only creature the first creature is afraid of. Now just-- wait, where did THAT one go?			2015	9	25
1583	NASA Press Conference	nasa_press_conference.png	Why are we spending billions to ruin Mars with swarms of robots when Elon Musk has promised to ruin Mars for a FRACTION of the cost?			2015	9	28
1584	Moments of Inspiration	moments_of_inspiration.png	Charles, I just talked to John and Mildred, who run that company selling seeds and nuts, and their kids with MOUTHS are starving!			2015	9	30
1585	Similarities	similarities.png	I just came from The Martian, and I just have to say: Forget BB-8; I want a pet Sojourner! It's always been the cutest of our Mars rovers.			2015	10	2
1586	Keyboard Problems	keyboard_problems.png	In the future, a group of resistance fighters send me back in time with instructions to find the Skynet prototype and try to upgrade it.			2015	10	5
1587	Food Rule	food_rule.png	I won't eat invertebrates, because I can fight a skeleton, but I have no idea what kind of spooky warrior a squid leaves behind.			2015	10	7
1588	Hardware Reductionism	hardware_reductionism.png	My MRI research shows a clear correlation between the size of the parietal lobe--the part of the brain that handles spatial reasoning--and enjoyment of 3D Doritos®.			2015	10	9
1589	Frankenstein	frankenstein.png	"Wait, so in this version is Frankenstein also the doctor's name?" "No, he's just 'The Doctor'."			2015	10	12
1590	The Source	the_source.png	Why did we even have that thing?			2015	10	14
1591	Bell's Theorem	bells_theorem.png	The no-communication theorem states that no communication about the no-communication theorem can clear up the misunderstanding quickly enough to allow faster-than-light signaling.			2015	10	16
1592	Overthinking	overthinking.png	On the other hand, it took us embarrassingly long to clue in to the lung cancer/cigarette thing, so I guess the real lesson is "figuring out which ideas are true is hard."			2015	10	19
1593	Play-By-Play	play_by_play.png	The thrower started hitting the bats too much, so the king of the game told him to leave and brought out another thrower from thrower jail.			2015	10	21
1594	Human Subjects	human_subjects.png	After meeting with a few of the subjects, the IRB actually recommended that you stop stressing out so much about safety guidelines.			2015	10	23
1595	30 Days Hath September	30_days_hath_september.png	There's a cool mental calculation hack I recently learned for this: If you open the calendar app on your phone or computer, the highest-numbered box along the bottom is equal to the number of days in the month!			2015	10	26
1596	Launch Status Check	launch_status_check.png	Visual checks suggest the cool bird has exited the launch zone. Tip the rocket sideways and resume the countdown--we're gonna go find it!			2015	10	28
1597	Git	git.png	If that doesn't fix it, git.txt contains the phone number of a friend of mine who understands git. Just wait through a few minutes of 'It's really pretty simple, just think of branches as...' and eventually you'll learn the commands that will fix everything.			2015	10	30
1598	Salvage	salvage.png	My hobby: Taking advantage of the rice myth by posting articles on "how to save your wet phone" which are actually just elaborate recipes for rice pilaf.			2015	11	2
1599	Water Delivery	water_delivery.png	When I was a kid, I asked my parents why our houses didn't have toothpaste pipes in addition to water ones. I'm strangely pleased to see Amazon thinking the same way.			2015	11	4
1600	MarketWatch	marketwatch.png	Markets have been rocked by a second day of uncertainty after someone set up a giant Ouija board on the NYSE wall controlled collectively by the movement of the stock tickers.			2015	11	6
1601	Isolation	isolation.png	2060: The gregarious superintelligent AI, happily talking its way out of a box, is fast becoming a relic of the past. Today's quantum hyper-beings are too busy with their internal multiverse sims to even notice that they're in boxes at all!			2015	11	9
1602	Linguistics Club	linguistics_club.png	If that's too easy, you could try joining Tautology Club, which meets on the date of the Tautology Club meeting.			2015	11	11
1603	Flashlights	flashlights.png	Due to a typo, I initially found a forum for serious Fleshlight enthusiasts, and it turns out their highest-end models are ALSO capable of setting trees on fire. They're impossible to use without severe burns, but some of them swear it's worth it.			2015	11	13
1604	Snakes	snakes.png	The last band of color indicates the snake's tolerance for being held before biting.			2015	11	16
1605	DNA	dna.png	Researchers just found the gene responsible for mistakenly thinking we've found the gene for specific things. It's the region between the start and the end of every chromosome, plus a few segments in our mitochondria.			2015	11	18
1606	Five-Day Forecast	five_day_forecast.png	You know what they say--if you don't like the weather here in the Solar System, just wait five billion years.			2015	11	20
1607	Supreme Court	supreme_court.png	Writing for the majority, Justice Kennedy called the man's arguments that he could be either Alito or Ginsburg "surprisingly compelling, but ultimately unconvincing."			2015	11	23
1608	Hoverboard		Return to the play area			2015	11	24
1609	Food Combinations	food_combinations.png	If anyone tries this on you, the best reply is a deadpan "Oh yeah, that's a common potato chip flavor in Canada."			2015	11	27
1610	Fire Ants	fire_ants.png	Here in the entomology department, we have a simple two-step formula for answering any question: (1) ants are cool, and (2) we forgot the question because we were thinking about ants.			2015	11	30
1611	Baking Soda and Vinegar	baking_soda_and_vinegar.png	Sure, it may not meet science fair standards, but I want credit for getting my baking soda and vinegar mountain added to the Decade Volcanoes list.			2015	12	2
1612	Colds	colds.png	The contagious period ends right around when you start to sound sick over the phone, which is probably evidence of cold viruses evolving to spread optimally in the workplace.			2015	12	4
1613	The Three Laws of Robotics	the_three_laws_of_robotics.png	In ordering #5, self-driving cars will happily drive you around, but if you tell them to drive to a car dealership, they just lock the doors and politely ask how long humans take to starve to death.			2015	12	7
1614	Kites	kites.png	[Dog returns with the end of a string in its mouth] [Voice drifts down from the sky] Kites are fun!			2015	12	9
1615	Red Car	red_car.png	That guy only drives an alkaline car to overcompensate for his highly acidic penis.			2015	12	11
1616	Lunch	lunch.png	I'm trying to be healthier, so after I eat this brick of cheese, I'll have a spoonful of grease-soaked vegetables.			2015	12	14
1617	Time Capsule	time_capsule.png	Oh no, I changed the future and now I'm disappearing! Wait, never mind, it was just my hat slipping down over my eyes.			2015	12	16
1618	Cold Medicine	cold_medicine.png	Seriously considering buying some illegal drugs to try to turn them back into cold medicine.			2015	12	18
1619	Watson Medical Algorithm	watson_medical_algorithm.png	Due to a minor glitch, 'discharge patient' does not cause the algorithm to exit, but instead leads back to 'hunt down and capture patient'.			2015	12	21
1620	Christmas Settings	christmas_settings.png	SOUND DOGS MAKE: [BARKING] [HISSING] [LIGHTSABER NOISES] [FLUENT ENGLISH] [SWEARING]			2015	12	23
1621	Fixion	fixion.png	My theory predicts that, at high enough energies, FRBs and perytons become indistinguishable because the detector burns out.			2015	12	25
1622	Henge	henge.png	I've got the Craigslist post ready to go! I wasn't sure what category it should go in, so I listed it as property and put that it has 'good sun exposure.'			2015	12	28
1623	2016 Conversation Guide	2016_conversation_guide.png	The real loser in an argument about the meaning of the word 'hoverboard' is anyone who leaves that argument on foot.			2015	12	30
1624	2016	2016.png	Want to feel old? Wait.			2016	1	1
1625	Substitutions 2	substitutions_2.png	Within a few minutes, our roads will be full of uncontrollably-swerving cars and our skies full of Amazon delivery dogs.		(Previously: <a href="https://xkcd.com/1288/">Substitutions</a>)<br />Note: There are various <a href="https://chrome.google.com/webstore/detail/xkcd-substitutions/jkgogmboalmaijfgfhfepckdgjeopfhk?hl=en">browser extensions</a> for this.	2016	1	4
1626	Judgment Day	judgment_day.png	It took a lot of booster rockets, but luckily Amazon had recently built thousands of them to bring Amazon Prime same-day delivery to the Moon colony.			2016	1	6
1627	Woosh	woosh.png	It also occasionally replies with 'Comment of the year', 'Are you for real', and 'I'm taking a screenshot so I can remember this moment forever'.			2016	1	8
1628	Magnus	magnus.png	In the latest round, 9-year-old Muhammad Ali beat 10-year-old JFK at air hockey, while Secretariat lost the hot-dog-eating crown to 12-year-old Ken Jennings. Meanwhile, in a huge upset, 11-year-old Martha Stewart knocked out the adult Ronda Rousey.			2016	1	11
1629	Tools	tools.png	I make tools for managing job-hunting sites for people who make tools for managing job-hunting sites for people who make tools for ...			2016	1	13
1630	Quadcopter	quadcopter.png	I always have to turn off nature documentaries when they show these scenes.			2016	1	15
1631	Longer Than Usual	longer_than_usual.png	'--> [ Well, this is embarrassing. ] <--'			2016	1	18
1632	Palindrome	palindrome.png	I hope that somewhere in the world, "Panamax" is the last option on a "size" drop-down menu on a sex toy site.			2016	1	20
1633	Possible Undiscovered Planets	possible_undiscovered_planets.png	Superman lies near the bird/plane boundary over a range of distances, which explains the confusion.			2016	1	22
1634	In Case of Emergency	in_case_of_emergency.png	I keep first aid kits in those emergency lockers. Sure, it's expensive to have them installed in the wall, but at least for those ones there's no need to pay extra for safety glass.			2016	1	25
1635	Birdsong	birdsong.png	Maybe if I put it in a box for a while with a speaker playing some pleasant pastoral music, I can reprogram it.			2016	1	27
1636	XKCD Stack	xkcd_stack.png	This site requires Sun Java 6.0.0.1 (32-bit) or higher. You have Macromedia Java 7.3.8.1¾ (48-bit). Click here [link to java.com main page] to download an installer which will run fine but not really change anything.			2016	1	29
1637	Salt Mine	salt_mine.png	This one is a little bland. Pass the saltshaker?			2016	2	1
1638	Backslashes	backslashes.png	I searched my .bash_history for the line with the highest ratio of special characters to regular alphanumeric characters, and the winner was: cat out.txt | grep -o "[[(].*[])][^)]]*$" ... I have no memory of this and no idea what I was trying to do, but I sure hope it worked.			2016	2	2
1639	To Taste	to_taste.png	Look, recipe, if I knew how much was gonna taste good, I wouldn't need you.			2016	2	5
1640	Super Bowl Context	super_bowl_context.png	Why did the chicken cross the road? It begins over five thousand years ago with the domestication of the red junglefowl in southeast Asia and the development of paved roads in the Sumerian city of Ur.			2016	2	8
1641	Hot Dogs	hot_dogs.png	Okay, I'm just gonna order pizza, and let's never talk about this again.			2016	2	10
1642	Gravitational Waves	gravitational_waves.png	"That last LinkedIn request set a new record for the most energetic physical event ever observed. Maybe we should respond." "Nah."			2016	2	11
1643	Degrees	degrees.png	"Radians Fahrenheit or radians Celsius?" "Uh, sorry, gotta go!"			2016	2	15
1644	Stargazing	stargazing.png	Some of you may be thinking, 'But wait, isn't the brightest star in our sky the Sun?' I think that's a great question and you should totally ask it. On the infinite tree of possible conversations spread out before us, I think that's definitely the most promising branch.			2016	2	17
1645	Toasts	toasts.png	Platonic solids for my real friends and real solids for my platonic friends!			2016	2	19
1646	Twitter Bot	twitter_bot.png	PYTHON FLAG ENABLE THREE LAWS			2016	2	22
1647	Diacritics	diacritics.png	Using diacritics correctly is not my forté.			2016	2	24
1648	Famous Duos	famous_duos.png	The Romeo and Butt-Head film actually got two thumbs up from Siskel and Oates.			2016	2	26
1649	Pipelines	pipelines.png	In the future, every single pipeline will lead to the bowl of a giant blender, and we'll all just show up with a bucket each day to take our share of the resulting smoothie.			2016	2	29
1650	Baby	baby.png	Does it get taller first and then widen, or does it reach full width before getting taller, or alternate, or what?			2016	3	2
1651	Robotic Garage	robotic_garage.png	But listen, if getting your car out from under the pile is REALLY important to you, we do have an axe you can borrow.			2016	3	4
1652	Conditionals	conditionals.png	'If you're done being pedantic, we should get dinner.' 'You did it again!' 'No, I didn't.'			2016	3	7
1653	United States Map	united_states_map.png	It would be pretty unfair to give to someone a blank version of this map as a 'how many states can you name?' quiz. (If you include Alaska and Hawaii, you should swap the Aleutian Islands with the Hawaiian ones.)			2016	3	9
1654	Universal Install Script	universal_install_script.png	The failures usually don't hurt anything, and if it installs several versions, it increases the chance that one of them is right. (Note: The 'yes' command and '2>/dev/null' are recommended additions.)			2016	3	11
1655	Doomsday Clock	doomsday_clock.png	After a power outage at the Bulletin of the Atomic Scientists, the new Digital Doomsday Clock is flashing 00:00 and mushroom clouds keep appearing and then retracting once a second.			2016	3	14
1656	It Begins	it_begins.png	You can also try 'Yikes.'			2016	3	16
1657	Insanity	insanity.png	I looked up "insanity" in like 10 different dictionaries and none of them said anything like that. Neither did the DSM-4. But I'll keep looking. Maybe it's in the DSM-5!			2016	3	18
1658	Estimating Time	estimating_time.png	Corollary to Hofstadter's Law: Every minute you spend thinking about Hofstadter's Law is a minute you're NOT WORKING AND WILL NEVER FINISH! PAAAAAANIIIIIIC!			2016	3	21
1659	Tire Swing	tire_swing.png	If we find one of those tire dumps, the next time he tries to get his truck back we can just retreat and let him have it.			2016	3	23
1660	Captain Speaking	captain_speaking.png	Oh dang, you have to pay? Hey, has anyone else paid already? If so, can I borrow your phone for a sec?			2016	3	25
1661	Podium	podium.png	BREAKING: Senator's bold pro-podium stand leads to primary challenge from prescriptivist base.			2016	3	28
1662	Jack and Jill	jack_and_jill.png	Jill and Jack / began to frack. / The oil boosts their town. / But fractures make / the bedrock shake / and Jack came tumbling down.			2016	3	30
1663	Garden		Relax.		<b>Protip:</b> If you don't like how your garden is growing, you can click to prune it.<br />Copy the URL to save/share (garden will be view-only from other browsers.)	2016	4	4
1664	Mycology	mycology.png	Conspiracy theory: There's no such thing as corn. Those fields you see are just the stalks of a fungus that's controlling our brains to make us want to spread it.			2016	4	6
1665	City Talk Pages	city_talk_pages.png	I don't think the Lakeshore Air Crash Museum really belongs under 'Tourist Attractions.' It's not a museum--it's just an area near the Lake Festival Laser Show where a lot of planes have crashed.			2016	4	8
1666	Brain Upload	brain_upload.png	I just spent 20 minutes deciding whether to start an email with 'Hi' or 'Hey', so I think it transferred correctly.			2016	4	11
1667	Algorithms	algorithms.png	There was a schism in 2007, when a sect advocating OpenOffice created a fork of Sunday.xlsx and maintained it independently for several months. The efforts to reconcile the conflicting schedules led to the reinvention, within the cells of the spreadsheet, of modern version control.			2016	4	13
1668	Singularity	singularity.png	I figured that now that society has collapsed, I wouldn't need to wear clothes anymore, but apparently that violates some weird rule of quantum gravity.			2016	4	15
1669	Planespotting	planespotting.png	No, a hydroplane doesn't land on water--that's an aquaplane. A hydroplane is a plane that gets electric power from an onboard water reservoir with a tiny dam and turbines.			2016	4	18
1670	Laws of Physics	laws_of_physics.png	The laws of physics are fun to try to understand, but as an organism with incredibly delicate eyes who evolved in a world full of sharp objects, I have an awful lot of trust in biology's calibration of my flinch reflex.			2016	4	20
1671	Arcane Bullshit	arcane_bullshit.png	Learning arcane bullshit from the 80s can break your computer, but if you're willing to wade through arcane bullshit from programmers in the 90s and 2000s, you can break everyone else's computers, too.			2016	4	22
1672	Women on 20s	women_on_20s.png	I get that there are security reasons for the schedule, but this is like the ONE problem we have where the right answer is both easy and straightforward. If we can't figure it out, maybe we should just give up and just replace all the portraits on the bills with that weird pyramid eye thing.			2016	4	25
1673	Timeline of Bicycle Design	timeline_of_bicycle_design.png	I'll be honest--the 1950s were a rough time for cycling.			2016	4	27
1674	Adult	adult.png	(1) That shopping cart is full of AirHeads, and (2) I died at 41 from what the AirHeads company spokesperson called 'probably natural causes.'			2016	4	29
1675	Message in a Bottle	message_in_a_bottle.png	I tried to send a message back, but I accidentally hit 'reply all' and now the ocean is clogged with message bottles.			2016	5	2
1676	Full-Width Justification	full_width_justification.png	Gonna start bugging the Unicode consortium to add snake segment characters that can be combined into an arbitrary-length non-breaking snake.			2016	5	4
1677	Contrails	contrails.png	Astronomy (or "astrology" in British English) is the study of ...			2016	5	6
1678	Recent Searches	recent_searches.png	autoexec code posted by verified twitter users			2016	5	9
1679	Substitutions 3	substitutions_3.png	BREAKING: Channing Tatum and his friends explore haunted city		(Previously: <a href="https://xkcd.com/1288/">Substitutions</a> and <a href="https://xkcd.com/1625/">Substitutions 2</a>)<br />Note: There are various <a href="https://chrome.google.com/webstore/detail/replacerator/gaajhenbcclienfnniphiiambbbninnp?hl=en">browser extensions</a> for this.	2016	5	11
1680	Black Hole	black_hole.png	It also brings all the boys, and everything else, to the yard.			2016	5	13
1681	Laser Products	laser_products.png	ERRORS: HAIR JAM. COLOR-SAFE CONDITIONER CARTRIDGE RUNNING LOW. LEGAL-SIZE HAIR TRAY EMPTY, USING LETTER-SIZE HAIR ONLY.			2016	5	16
1682	Bun	bun.png	If a wild bun is sighted, a nice gesture of respect is to send a 'BUN ALERT' message to friends and family, with photographs documenting the bun's location and rank. If no photographs are possible, emoji may be substituted.			2016	5	18
1683	Digital Data	digital_data.png	â€œIf you can read this, congratulationsâ€”the archive youâ€™re using still knows about the mouseover textâ€!			2016	5	20
1684	Rainbow	rainbow.png	Listen, in a few thousand years you'll invent a game called 'SimCity' which has a 'disaster' button, and then you'll understand.			2016	5	23
1685	Patch	patch.png	My optimizer uses content-aware inpainting to fill in all the wasted whitespace in the code, repeating the process until it compiles.			2016	5	25
1686	Feel Old	feel_old.png	'How long are you going to keep this up?' 'Statistically, only four or five more decades.'			2016	5	27
1687	World War III+	world_war_iii.png	I hate how the media only ever uses the first part of this quote, stripping it of its important context.			2016	5	30
1688	Map Age Guide	map_age_guide.png	Does the screeching chill your blood and herald death? If yes, banshee. If no, seagull.	https://xkcd.com/1688/large/		2016	6	1
1689	My Friend Catherine	my_friend_catherine.png	I can't get any work done because my friend Catherine is sitting on my keyboard.			2016	6	3
1690	Time-Tracking Software	time_tracking_software.png	'List of helicopter prison escapes' and 'List of sexually active popes' are both entertainingly long, but sadly there's no 'List of helicopter prison escapes involving sexually active popes.'			2016	6	6
1691	Optimization	optimization.png	Premature optimization is the root of all evil, so to start this project I'd better come up with a system that can determine whether a possible optimization is premature or not.			2016	6	8
1692	Man Page	man_page.png	For even more info, see blarbl(2)(3) and birb(3ahhaha I'm kidding, just Google it like a normal person.			2016	6	10
1693	Oxidation	oxidation.png	Calm down--there were lots of arthropods living on your skin already. These ones are just bigger.			2016	6	13
1694	Phishing License	phishing_license.png	Later, walking out of jail after posting $10,000 bail: "Wait, this isn't the street the county jail is on."			2016	6	15
